id	tweet	subtask_a
36871	@USER Adler’in insanı tanıma sanatı değil mi hocam bu ?   Ruhsal Yaşam söylemini en çok kullanan kişi kendisi oradan tanıdım 😊	NOT
33406	sonra seni tanıdım...   söyleyeceklerim bu kadar	NOT
18259	toz konduramadığımız insanlar nasıl da ciğeri beş para etmez çıktı ama.	OFF
22512	@USER Benimde anlamadığım mhp neden af diye diretiyor görmüyormu millet karşı	NOT
20070	@USER Hadi ayfer  olumlu yada olumsuz bir şey söyle	NOT
34028	Bu "AYNEN" kelimesini bulandan Allah razı olsun.	NOT
34417	@USER @USER Yanlış olduğunu kabul ettin yani karşı saldırıya geçerek,teşekkürler.iyi akşamlar	NOT
36925	@USER Bence hayır çünkü adam gerçekten uzman	NOT
32777	Birisinin gozune 7 saniyeden fazla bakarsan sana asik olur diyorlar. Adami/kadini hacklemis oluyorsun galiba direkt. Knock out!!	NOT
21273	Burcum akrep yükselenim ikizler... fazla söze gerek yok bence:d	NOT
34723	İnsanlara izah etmekte zorlandığım şeyler var. Çabalama düşüncesi bile ölümlerden ölüm.	NOT
29486	Birilrine sürekli ilk mesajı ben atmak istemiyorum artık çünkü bu durum karşımdakinin bunu istemediğini ve ben atınca cevap vermek zorunda kaldığını düşünüyorum...	NOT
26361	@USER olgun insan yapabilecegini söyleyen ve söyledigini yapan insandır	NOT
14049	Aşık olmuş yalan mı    Bir kalp böyle atar mı    Döner sorar herkese   Gerçek mi bu rüya mı	NOT
13956	Bendedim bu reis'e mutavazi olma diye yine mi bildi hhhh	NOT
28221	@USER kulüp bunu yine yaparsa bunlar ağır primci çıkar aga 😂😂	NOT
29318	Aslında hâlâ hayatta güzel şeyler olabileceğine dair inancım var ama bu güzelliklerin benim hayatımda olabileceğine tüm inançsızlığım .	NOT
15147	Peygamberimiz (a.s.), sahabeden Abdullah ibn Hubeyb’e, “Akşam ve sabah olunca İhlas, Felak ve Nâs sûrelerini üçer kere oku, onlar her şeye karşı sana yeter.” buyurmuş       (Tirmizî, Deavat, 117)	NOT
17846	hayattaki en buyuk amaciniz neden kendinizi oldugunuzdan farkli gostermek :D herkes ne bok oldugunuzu cok iyi biliyo kendinize guldurmeyin :D	OFF
33273	Merkez manısa nerde sıkıcıler erkekler 😘😘💞😀😀	OFF
19345	@USER @USER Size canlı yayın açıcam söz acaba benim gibi olsalarmış naparlarmış zamanında annem tek göndermiyodu sonra bişeyler çıktı bu sene harbiyedeyim inşallah	NOT
22417	Onca kötü yaşanmışlığa rağmen senden vazgeçmek yerine seni affetmek için bahaneler aradım, başkalarına göre acizlik bana göre çok sevmek.	NOT
43774	@USER Sen ne giyersen çok yakışıyor sultanım ❤️😘😍🌹	NOT
34265	@USER @USER 😂 😂 Müziği bırkalı valla kendini aştı gidiyor	NOT
38173	@USER Kardeşim şunu bir kenara yazın biz deki kıskançlık ülkenin hiç bir ilin de yoktur biraz büyümeye başla en yakının daki  iftira fesatlık paçaların dan aşağıya doğru çekmeye başlar çünkü biz de yavşak çok	OFF
18027	#EkAtamaylaFahrettinKoca   Yapın bi güzellik sayın bakanım	NOT
38048	Kitap okumamanın eksikliğini hissetmiyorum diyor, sen hissetmiyorsun ama senin okumamanın eksikliğini biz hissediyoruz.	OFF
41597	@USER @USER yıldırım gelmedi mi hiç aklına?	NOT
41528	Şöyle doyasıya yalayim  20 satilik yaragimi  köküne kadar sokacagim am got istiyorum yokmu buralarda yalatip koklet tirecek birileri dmy bekliyorum	OFF
22510	@USER @USER Nere baksam gözlerinin rengini gördüm   Ne eşini ne de dengini gördüm   Bu dünyada sonsuz diye bir kavram yok derken   Gözlerinde o sonsuz engini gördüm    #BakışlarınEfendisi #ErkanMeriç	NOT
28660	@USER Bir canı hayatınıza alırken onun maddi yükümlülüklerini de almanız gerekiyor.. Kimseden destek gelmezse belliki sokağa bırakacaksınız ki o yavrucak yumuşak yatağa, sıcak eve, önünde mamaya alıştı.. Yazık değil mi?	NOT
28566	#696khkKadroAlamayanlar   Ayrımsız şartsız koşulsuz kadro sözü verip sonra%70 kriterine mahkûm etmek?? kiralık araç şoförleri hakkı olan kadroyu istiyor..       #696khkKadroAlamayanlar	NOT
43230	@USER @USER @USER Köpek uzanamadığı çiğere mundar dermiş...kedimiydi o yoksa	NOT
36321	lise mezuniyeti yapan da ünili olcam sanıyor	NOT
29088	Eğer iktidar düzgün yönetim sağlasaydı tarım sanayi çok iyi gelişirdi işsiz potansiyeli artmazdı17 yıllık #akparti iktidarı ve ülkemizin geldiği son durum #tanzimsatış farkındalığı 😊 allah rızası için gözlerini aç #Türkiyem özüne dön artık..!	NOT
41813	@USER Biz tankın altına yatan bir milletiz kendi insanlarını tanımıyor bunlar	NOT
41000	@USER Fener de teklif yapmış...İHO devreye girmeli artık tam zamanı	NOT
12511	bu sabah uyanmaya hiç gerek yoktu ya	NOT
11888	Sema galibiyeti Damla'yla kutladı resmen amk muazzam :D #Survivor2018	OFF
13078	Evet Murat'ın yakışıklılığı ön planda fakat beni Murat'a çeken görünüşü felan olmadı. Karakteri   O kadar güzel ve içten ki. Ya hani karşımda oturup konuşsa ömür boyu onu dinleyebilirim. Bu karakteri tabii ki ailesinden almıştır.    Nurten Teyze oğlun çok güzel be 😍   @USER	NOT
30645	@USER @USER @USER ağzının tadını biliyorsun ama Hürdenizin balıkları mükemmel ;)	NOT
10747	@USER Kurban oluruz senin HAK yoluna, emir ver yeter	NOT
20642	Karadeniz esprilerinin ekmeğini bi bu çocuk bi de Temel Reis bu kadar yemiştir	NOT
38351	Bazılarınız Ciddi Olamazsınız Bu Yazdıklarınızla Diyorum 🙄   Fotoğrafı İyice İnceleyin Arkadaşlar!	NOT
26592	Sabancılar malta vatandaşlığına geçmiş AKSBSHKSHSJAKALJAAGAKLAKABSJAK adamlar Türkiye de batacaklarından o kadar korkuyolarki kaçmışlar amk	OFF
12410	Biliyor musunuz bu çağdan nefret ettim. Etimle, kemiğimle, hücrelerimle nefret ettim.	NOT
14966	İbadetleriniz Makbul Dualarınız Kabul Olsun     � �	NOT
12250	@USER Ne ne neee ay bugün diziyi de izledim bir mutluyum😍	NOT
26039	youngbae 8 ay sonra falan instagram güncelliyor ama chanel fendi gibi ürünlerden gelen hediyeleri göstermek için... doğru idol seçimi ✊	NOT
12249	Günün önde gelenlerinde göbeğim var demek isterdim	NOT
43704	İsteseydi zaten yolunu bulur bir şekilde kalırdı, bırakın gitsin. Kimse kimsenin yokluğunda ölmüyor..	NOT
28262	@USER @USER Bunda sana ve bana göre bir şey yok. Ama bu sorunu çözmüyor. Bunu yapan kişiye de tacizci diyor bazıları. Anamız, karımız, kızımız sokakta rahat gezemez oldu diyenler, bu yüzden kan akıtanlar da var.  Bu ne olacak? Var mı buna da çözüm önerin?	NOT
19288	Yarım saat içinde yüzüme yanlışlıkla bir kere deodorant bir kere de parfüm sıktım kör olcam galiba	NOT
27186	Kimin ne olduğu belli değilde kime ne olacağı belli.	NOT
41536	Önceden hissetmeyi  başarıyordum . Şimdihissetmiyorum. ne  duygumu  yaşayıp ağlayabılıyorum ,ne de dolusuyla gulebiliyorum .Ben biraz duygusuz fazla umursamaz oldum zararım kendime en çokta içime attıklarımı susmuşum anlatmak yada anlamak istemyorum.Kaldım kendimle.	NOT
33857	@USER @USER Kupaların köpeği değiliz en azından bilader memleketimizi satmayız bilader adımız şikeci diye çıkmıyor bilader	OFF
28772	Hayatımda 2.defa karabasanımsı rüya gördüm. Benim acilen gezmem gerek galiba...👅 günaydınnn...	NOT
28214	@USER aradım ama güzel bir fic bulamadım eğer bulursan bana söyle lütfen~	NOT
44330	@USER @USER Alo ramiz dayi sen misin	NOT
40709	@USER kaynak soran olmuş kaynak sormayın lütfen	NOT
22592	Ne bilehim işte Sen takip edince bir de fav atınca Biz yarın evleniriz  sanmıştım	NOT
40995	@USER Saçmalama ben AKPYE oy atan biri olarak daha da atmıyorum.Millet keriz değil artık size dua etsin.Bakın bakalım AKPdeki millet vekillerinin hepisi Eski AKPlilerin kızı ya da oğlu.Kaldı ki Damadın Maliye bakanı yapılması bu ülkede Torpili legalleştirdi.Birde suriyeli meselesi var	OFF
41958	Belki kafam senden daha güzel şuanda dilerim hep öyle olur.	NOT
19464	Riquelme’nin çalımlarına, Recoba’nın şutlarına, Hagi’nin resitallerine, Makaay’ın tek dokunuşlarına, Kahn’ın agresifliğine hasret bugün futbol...   #90sfootball	NOT
34161	Erkekler bire ayrılır o da kendisi oluyor .. başka yok	NOT
37493	İncir ağacı dikecekler ondan olabilirmi....	NOT
13379	kırmızı bir at çizerdim,    kırmızı bir at,    bak buda kafası.	NOT
27866	@USER @USER @USER Aslın tehlikenin Emperyalizm olduğunu  kavrayan solcu Emperyalizme karşı direnen her kuvvetle burun kıvırmadan ,geçmişe takılmadan birleşmeye hazır olandır.      Emperyalizm diye bir derdi olmayanlar Taksimin sidikli sokaklarında biralarını içerek solculuk oynayanlardır	OFF
37183	@USER Çoğu konuda geç kaldığımızı düşünüyorum. Ve kendimize gelmeyerek geç kalmaya devam ediyoruz. insanların gözlerini açması gerek. Birçok şey elimizden kayıp gidiyor..	NOT
13893	Umarım bu yazıklarımı bi yerlerden görüyorsundur. Allah belanı versin 🤗	OFF
31976	Bir şeyi görmek istemediğiniz zaman o şey yok olmuyor.	NOT
10489	11 yaşındayım ne yapacağımı bilmiyorum. kalbim çıkacak.   şarkı söylememi istiyor öğretmen (hiç de sevmiyorum öğretmenimi ayrı bir konu)	NOT
35600	@USER SGSHSUJEJSJ demek lagerthaya destek ordu göndermedin... GEL BURAYA	NOT
39383	lan benim saçlarım niye dökülüyor	NOT
19764	@USER Böyle konuşarak kendi ayağına sıkıyosun. Benfica’nın 2 avrupa şamp var ise Liverpool’un en az 5 tane var. Eski defterleri açmak pek işine yaramaz. Benfica, fb’yi ezdi dediğim gibi kabul etmeyebilirsin ama ezdi. Ayrıca kiev maçı hakemin hatalı penaltı ve kırmızı ile o şekle geldi	NOT
13199	YoonMinciyim aman bugünlerde Vmin'e çok düşüyorum. Wattpadde güzel kurgu varsa söylesenize	NOT
16627	heizeye bi kere sarılabilsem başka bişey istemem ya	NOT
37950	@USER Eskiden bu yüzden üzülüyodum ama bu yıl bir kişi üstünde başarılı oldum üzülmeme izin vermedim başarılarımın devamını dilerim saygılar 😊	NOT
16290	Şarkılarda Jin'in sesini ne kadar az duyulduğunu farketmişsinizdir. Sadece Jin değil bence Jhope'ta bu durumda. Çoğu Army trrendlerde Jin'in adını çıkarmaya çalıştığı zaman saatlerce uğraştı sonuç olarak 1 gün bile sürmedi. Ama Tae veya jimin olsa 1 dakikada çıkarırdınıztrendlere	NOT
41005	O : uyuma konuşalım       Ben : sizin aracın sıkıntısı neydi motorda yanma falan mı var?       O : gibiiiiiiiy  :)))       Ben : usta öğleden sonra gelir anca	NOT
18050	Bütün burçlar bu kadar iyiyse kim kötü aq	OFF
30225	@USER Bu hincal uluc kemal belgin gibi insanlar taraftari birbirine düşman ediyorlar.	OFF
17568	@USER Hayatımın bir günü daha gitti ve ben sinirlerimi yıpratmaktan başka bir şey yapmadım, Irvın D, Yalom	NOT
19234	@USER Yeter sana bı kadar çok aldın	NOT
34601	Sürekli karşıma çıkan yokuş aşağı kaykayla şov yapan orospu çocukları, inşallah ters yönden araba gelir de duramazsınız aq.	OFF
30401	Ben Sn.Fikret Orman'ın yerinde olsam Ajax modeline geçmek için Metro,oradan da vapur yapardım. E-5 ve sahil kilit!	NOT
30101	her sey ve herkes icin ne gerek var diye düsünmeye basladim bunun sonu yok	NOT
18212	Ülkede ilerletme sıkıntısı var. Herkes kurulanı aynı devam ettirmeye çalışıyor. Kardeş şunu daha iyi nasıl yaparım olayı yok.	NOT
18614	@USER Doktorrr bitirdin bizi be kardeşim	NOT
30966	Sınav tarihleri açıklandığı anda almazsan biletini mal gibi ortada kalırsın böyle ders olsun sana..	OFF
40364	@USER :) kemal amca ve yakın çevrene dert olmuş! Bence o çevreden uzaklaş acilll	NOT
31272	Galatasaray'ın içinde öyle bir derin yapı var ki çok çok başarılı olan başkan bile asla barınamaz ..Derin yapı çok etkili Galatasaray'da. Onlar ne derse o oluyor.	NOT
27536	@USER Yalnız tişörtle sevişen zor bulursun djdjdjdj😂	NOT
44224	@USER Ahahaahaa 😂 çok teşekkür ederim hocam bu dediğinizi uygulayacağım.   Umarım yer 🙏🏻	NOT
31764	@USER Bahar geldi ülkeye demokrasi kazandı	NOT
11225	Kankamız için sigara uzatıldığında alan insanlarız biz nedir bu yaptığınız fingirdeklik	NOT
26241	Savunma Sanayi Askeri Fabrikalar özel sektöre teslim edilmemeli..   TankPalet MilliDemek  ..	NOT
39058	Kıytırık fenomen olsaydın 100 milyondu şimdi	NOT
14382	Okadar samimiyimki bukadar yabancı bi yerde yine geldim sana ..	NOT
44750	evde kış havası yaratmak için 18 derecede klima çalıştırıp boğazlı kazakla geziyorum çok şükür allah fark etti de yağmur yağdırıyor :D	NOT
45287	@USER ayıp olmasın dedik, emek var diye	NOT
30341	Duy sesimi , nefes ol bana ...	NOT
38130	@USER @USER Gördüğü luzum üzerine afrikaya gidip zencileri tercih etnez umarım 😂	NOT
33049	İlkokulda değil lisede, küsünce değil her zaman @USER tanıdık geldi mi ?😻	NOT
42393	@USER Yoksa bütün lanet ucuz giyside mi?	OFF
19518	Ya yettiniz artık he taramalıyla o pis zihniyetli beyinlerinizi patlatmak istiyorum	OFF
31480	@USER @USER Aynen yaz zamani seyirci alir yeterki hikaye önemli tabi birde gunu tabi ama ben kanald yerine star isterdim ama kanaldenin tek surekli izledigim dizisi asi dizisiydi baska izlemedim	NOT
29246	@USER yok geçen sene nagihan eledi ya? ağlak ağlak evine döndü?	NOT
30572	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pışııkkk 🙊🙊😂ikimizin canı ama en çok benim anlaştık	NOT
19303	@USER bir laf vardır insanlar seni eskisi gibi kullanamadıklarında çok değiştin derler diye ama...	NOT
28453	Beyin ölümüm gerçekleşeli çok oldu	OFF
20528	gerçekten güzel yaş ama bitmesine üç ay kaldı yaklaşık	NOT
11895	Yeni videom için hangi şarkı? #yağhaz	NOT
26575	3 Twit atmış, 35 Bin takipçisi var 😂      @USER        #enflasyon	NOT
31558	of gerçekten bıktım ama artık ya	NOT
19505	@USER son defa izlemeye geldim dün geceden beri uyumadım(CİDDİ CİDDİ AĞĞZIMA SIÇTIN) ok tşk kib	OFF
40677	Hay yüreğim kaldın yine bir gönüle	NOT
27491	@USER Yenimahalle den tam destek başkanım	NOT
24687	Fizik ödevi yapmam gerekiyordur ve ben:      “Acaba Sehun Seungri’nin ideal tipinin Luhan olduğunu duyunca ne yaptı?”	NOT
35943	Ramazan ramazan iyi güldüm he cömxmdösösösösöösömx utasu artık masum değil ödldlslösödlkskskls çıldırıyom ya	NOT
28696	Hayatta özlemek kadar boktan bişey yok	OFF
12975	@USER Ha gayret himmet ağabey 4 hafta kaldı 😀😀 başarılar diliyorum	NOT
19410	Wp grubuna gelmek isteyen varsa dmden ulaşsınn	NOT
22091	@USER @USER cevap verin var mı? bir tane onurlu, haysiyetli savcı çıkmaz mı mahkemelerinizden?	OFF
22418	@USER Balkona açılan odaya aldım ama sanırım duvardan düştüğü için balkondan korkuyor çıkaramadım. Odaya da serdim hasta bezi de gazete kağıdı. Gidip üstüne yatıyor yatağı olmasına rağmen. Kucakladık 3 kat indirdik mecbur içimize sinmedi, zaten ızdırabı var bi de tutmasın diye 😌	NOT
18483	@USER Düzenli spor yapan kadınlarmenapoz dönemini spor yapmayanlara göre daha rahat gecirirler, Net,	NOT
45623	Tavsiyedir arkadaşlar sakın sevgilinizle yağmurda yürümeyin sonra unutamıyorsunuz	NOT
37405	idollerim beni zorluyor yiyim onları	NOT
45266	Biraz şanssızlıklar oldu ama hallolacak. Ben nelerdi aşmadım ki.	NOT
45092	Eve gelince kendini yatağa atıp heyecanlı heyecanlı mesajları tekrar okumak mı    10/10	NOT
32216	kaçak sigara paraları pkk'ya gidiyor   legal sigara paraları akp'ye   hadi bakalım.	NOT
37540	Hiç bir zaman çare aşk değil bence ya günlerdir biraz böyle sıkıntıdaydım düşündüm düşündüm sorunun temel kaynağının aşk olmadığını anladım şuan böylesi daha iyi dedim ve biraz olsun rahatladım ama benimde yinede bazı çözmem gereken temel sorunlar var onlarında farkındayım :)	NOT
41080	@USER PKKya 20 bin TIR silah veren ABD müttefik,Esad düşman,onunla görüşülemiyor.Aklımıza sahip çıkalım..	NOT
30811	@USER of çok güzel ya yicem 🥺	NOT
26837	Bunu okuyabiliyorsan 10 takipçiye ulaşmama yardımcı olmuşsun demektir. Teşekkürler!	NOT
31518	@USER ankara büyükşehir belediyesi bağımsız başkan adayıyım bu gönderi paylaşımınız için minnettarım doğru yolda ilerliyoruz BEN ANKARA YI cıvıl cıvıl modern bir başkent yapmak için çalışacağım bu kadar basit   saygılarımı sunuyorum var ol kardes	NOT
41886	Hüsnü Mahalli'nin çok övdüğü Suriye rejimi demokratik bir rejim mi yada kendisi kibar bir eleştiriye dahi tahammül edemeyip  engelleme koyan tipik bir Ortadoğulu değilmi	OFF
24468	Anne yüreği çocuklarının kalbinde de atar kanıyla hücreleriyle bebeğini şekillendiren anadır baba tohumdur 🙏❤️	NOT
32906	@USER osman sinavin yapımcılığını yaptığı erkan bingorenin senaristiligini yaptığı atv kanalının yayınladığı bütün kadınlara umut olacağım deyip nefeslere nefes olacağım deyip bütün Türkiye yi kandırıp reytink alan sen anlat karadeniz isimli dizini yayından kaldirilmasini	OFF
17771	@USER Gercek şeytan icimizdeki şeytandır İcimizdeki şeytan iyi insanların kötuluk karşısındaki vurdumduymazlıgıdır	NOT
11422	ya ben bana gelecek vaat eden paragraf sorularini okumuyorum senin bos beles tivitlerini neden okuyayim	OFF
37577	@USER Lutfen bizede destek çıkın okumak istiyoruz. Ogrenci affi istiyoruz	NOT
36873	@USER Al sana salak bi din düşmanı daha. Ya salak bir Müslümansin ya da sağlam bir islam düşmani. Profilime bak, cocuk tacizlerine tepki vermiş mi Müslüman. Sizin gibiler bu Lgbt igrencligine destek verdikleri icin cocuk tacizleri artmis.Erkek cocuklara erkekler tacizde bulunuyor	OFF
22993	💖Her insan kendine     yakışanı yapar 💖çünkü    kalite asla tesadüf   Değildir 💖	NOT
24261	@USER Bunları bu hale getiren İslam düşmanlığı yapan zihniyete neden bir kelam etmiyorsunuz. Dini eğitim zorunlu olsun diyenlere nasıl hak vermeyelim. Ağlanacak halimize gülüyoruz vah vah.. Bunda hepimizin vebali var.	OFF
23579	@USER Garibanın çocuğu yapıyor doğruda vekilin çocuğu başkanın çocuğu nerede	NOT
44531	Shawn’ın Camila’yla attığı son videodan sonra ben nasıl camren fanfic okuyabileceğim amk beynimden gitmiyor	OFF
44616	Bunları başarabilen bir erkekte zaten seni bekliyordu	NOT
30992	@USER Çok güzel söyledin demokrasi bizim için araçtır diyenden ülkeyi normallestirmesini beklemek dangalakligin dik alasıydı. Bunu yapan yazar çizerler ülkeye en büyük kötülüğü yaptılar	OFF
37902	@USER Bununla yeontanı baş göz edelim çok tatlı köpek akjsjsndjddbjd	NOT
36686	#yks2019 hadi bakalım gençler. Almadan gelmeyin. Hayatta her şey değil bu sınav şimdi size öyle gelmese de. Ösym deve hendek atlatmayı sever. Sorular uğraştırıcı olabilir sakin olun. Allah yardımcınız olsun.	NOT
22942	Mors alfabesi hışıltısız yıvışık resimleşmek #NobelEvrimiKurtaramaz kâin denetleyebilmek şev	NOT
30046	@USER Ben affettim ama o kendinin affedilmesi gereken taraf ben olduğumu düşünüyor. Bu durumda ne yapılır peki ?	NOT
32499	Cihatlar, Lefterler, Canlar, Fikretler , hepsi gitti birer efsane olma yolunda..  😓	NOT
34188	@USER Sadece savcı sayısının arttırılması yetmez. Bu soruşturmaları çok hızlı biçimde yapacak uzman kolluk sayısınında çok olması gereklidir. İçişleri Bakanlığı, Emniyet Genel Müdürlüğünün ve Jandarmanın diğer illerden İstanbul'a takviye yapması elzem hale gelmiştir.	NOT
35521	Metrobüsle köprüden geçerken kliplerdeki gibi elimdeki fularla ormanlık yolda araba kullandığımı hayal ediyorum. (Pazartesi kafası)    Çok uçursam tutamazsınız 😄	NOT
16046	Bir insanı tüm hücrelerimle sevmek istiyorum ama ne mecalim kaldı, ne şevkim. Avuçlarımı yeniden bir insanın suratında gezdirmek istiyorum.	NOT
24002	@USER Balık değildir o piranadır balık olsa yapmaz	NOT
12996	Merak ediyorum;   Partilere seçim için verilen 547 Milyon TL hiç verilmese seçim sonuçları aşağıdaki rakamlardan ne kadar farklı olabilir? Yazık değil mi?      Ak Parti %50   CHP %25   MHP/İYİ PARTİ %12   HDP %7   DİĞER %6	NOT
30752	@USER @USER @USER Allah hın güzelikleri haradayım seninle olsun inşallah    Allah ha emanet olun	NOT
33614	Oooo balonlar uçuyor @USER    Mutlu yıllar Alish kardeş.. herşey yeni yaşında çok şahane olsun🦋🌈	NOT
24279	Konsere gidecek kimseyi bulamadım. Şerefimle gitmemeye karar verdim. Şu kahrolasıca yalnızlık... #Göksel #AtatürkKöprüsü	NOT
30863	Bu soruya tek olumlu yanıt veren ben miyim ya      #TeamEXO   #TwitterBestFandom⁠ ⁠    #SoompiAwards⁠ ⁠    @USER	NOT
31681	Görüldüğü yerde vur emri olan insanlar mecliste.!.Nasıl olacak bu iş?O yüzden söylüyoruz kandilde terörist kalmadı kime ateş ediyorsunuz?Tüm yönetim kadrosunun nokta koardinatlari elinizde.Terorden besleniyorsunuz.	OFF
14945	@USER En azından alışıldık bişey?? Sonuçta kim gelirse gelsin desteklemicez mi 2.turda o hesap dkskdks	NOT
12301	Şimdi size evrenin bana verdiği mesajı iletiyorum;      Doğum günümde savaş çıktı. Arttırabilen?	NOT
44457	Sil baştan başlamak gerek bazen..	NOT
39667	Birbirini gerçekten seven iki kişiden biri ölürse eğer;   Gerçekte ölen, hayatta kalandır.	NOT
39708	Bu youtube sarki ceviri kanallari niye bu kadar mal diyodum meger 2004lü olduklarindanmis	OFF
15806	Demek ki reis uberden birşeyler kopartamadı	NOT
27166	bu suyun yönünü ben değiştircem amına koyim şu an aldım bu kararı bu sene o diploma gelecek amına koyim kurtuluyorum bu sene mezun oluyorum mezun olucam	OFF
41964	Özel anlar,hayal kırıklığına uğramak için değil mutlu olmak için vardır'	NOT
30748	Bana zayıflamışsın demeyin ya al işte gaza geldim güne 3 börekle başlıyorum	NOT
17775	Hayırlı Sabahlar, İyi yayınlar   F.bahçenin transfer vizyonu nasıl, ne olacak? Birçok oyuncuyla 1 senedir görüşme halindeyiz diyen sayın comolli, hala transfer yapmadı,merakla bekliyoruz Teşekkürler #SporGünlüğü	NOT
42606	@USER Buranın Çin olabileceğini düşünen kaç kişiyiz. Kaç tane az gelişmiş ülke var sonuçta.	NOT
24681	@USER Okb için kullandığımdan bende baya amaca uygun etki etti ve düzenli kullanımdan sonra gördüm etkiyi ben. Mesela 2 3 gün kullanmadığımda cok kötü olduğumu hatırlıyorum ya	NOT
44132	@USER #siyanürekarşıysanız siz kesin teröristsiniz, artık örgütü kendiniz seçersiniz, hafif sağcıysan FETÖ cü, yok solcuysan PKK lısın.	NOT
35265	@USER @USER İktidarda chp zihniyeti olsaydı inkılap tarihini ve Atatürkçülük dersi koyup onları zorunlu yapardı. Eleştirince de başkan kızıyor. Yazık çok yazık.	OFF
32403	Herkes kendi ayıbına baksa,kimse kimsenin hatasını konuşmaz.	NOT
23350	Uyan anadolu   asırlardır uyuyor   sömürülüyorsun.   Daha ne kadar uyuyacaksın.   Kalkın kalkııın ayağa   Daima berbat talih   gelir hep sizi bulur   Ne ararsan ara herşeyi kendinde   Buradan sizleri görüyoruz   Batıdan doğdu güneş   siz halâ karanlık kafalardasınız   şafak çoktan söktü buralarda kalk	NOT
38453	Beyeniler melenkoli olunca Jet hızıyla geliyor yarın sıir günü yapacam hele Bi şiirim var beyeni rekoru kırıcak	NOT
44194	@USER @USER @USER sizin bildirimler bana geliyor ben hep bana dediniz saniyom:(	NOT
44095	@USER mor olanı var ama belözoğlunun sadece kramponlarını taşıyabilir	NOT
33339	@USER @USER @USER Bir iddaa ya göre diye başladı sonra kesin bilgi dedi😂😂😂çok ilginç bi abimiz tanımıyorum kendisini ama. Ne içtiyse güzel içmiş🤣	OFF
34607	Bilen bilir içimde fırtınalar kopsa da yüzüm de rüzgar esmez benim.	NOT
34896	hayatım bitmiyo ama devam da etmiyo	NOT
39829	Biz giz dolu bir sey yasadik   onlar da orada yasadilar   Bir dagin çarpikligini   bir sevinç sanarak   #turgutuyar	NOT
15895	Ben insanları hakettiği yerde bırakırım, yarı yolda değil.	NOT
29827	@USER #TFF bunada mi bahis acti ? Kaç takım disiplin kuruluna sevk edilecek 3 oran'ı 2.20 , 5 oranı 2.90,  7+ oranı 3.30 😉	NOT
45868	@USER İlkokul numaram 125. Diğer söylediklerine ilaveten sarmanın yanına cacık alayım. kokorec yemek üstü bir şeydir izmir usulü olursa	NOT
45087	Kısa bir süreliğine fallar ücretsiz. Günlük ortalama en fazla 10 kişinin falına bakabilirim. #falcıbey #fal #kahvefalı #elfalı #17eylül	NOT
21670	flörtümden beklentim at gözlüğü takıp sadece bana bakması	NOT
35375	Bugün kendimi bi prenses gibi hissetmeme neden neydi acaba 😁	NOT
31770	Türkiyedeki sisteme aklım ermiyor. Oy sayımını yapan YSK olduğuna göre neden sonuçları AA açıklıyor.? Neden YSK kendisi sonuçları açıklamıyor?!  Bu çok saçma.	NOT
11345	Abi bitmeyen kahve ne zaman icat olacak hâla o gün gelmedimi	NOT
15674	#MuharremİnceHaberTürkDe diyor ki   “1) diplomasız biri evrakta sahtecilik yaparak CB oluyor,    2) CB’nin, ispatlamazsan namertsin dediği meseleler 24 saatte kucağında patlıyor,   3) YSK evrakta sahtecilikle CB olan birinden yana hukukun ırzına geçiyor!”	OFF
34880	@USER Onun yolundan gitmeye ne nefesiniz nede yüreğiniz yeter O verDigi her şehit te Kahroldu siz verdiğimiz şehitleri kahrediyorsunuz. Cigeriniz Yansin.	OFF
19241	@USER @USER @USER kardeş  nasılda   yaftalıyorsun   hemen...atasözleri   var   ölendemi   öldürendemi   diye...öldüren  ibnenin   şerefini  skym...kendine kurşun   atan  piçe   kendini boğduracak  kadar   yakınlaşana   ne   demeli....	OFF
21147	Dün gece saat 5te babaannemle kokoreç yemeye gittik diyeceklerim bu kadar	NOT
14925	Günler yaklaştıkça mezuna kalma fikrinin mükemmel gelmesi	NOT
42435	Eskiden sesin titrese nefesim kesilirdi   Şimdi ölsen,en fazla eşitleniriz.Ben artık yapamam	NOT
21277	Hem beni öldürdün hem bendeki seni, böyle olsun istemezdim	NOT
21182	@USER herkesin hayatini cehenneme cevirmek icin dunyaya geldim fucking	OFF
21747	#keşke ben, Allah kelimesinden başka ağzından tek söz bile çıkmayan bir dilsiz olsaydım.    Necip Fazıl Kısakürek	NOT
42536	@USER Bu da tam olmamış az önce tattım. Yarın ekstra biber katçaz	NOT
17289	Bi insanın ablası bu kadar adi ve kötüyse etraftaki insanlar nasıl iyi olsun Allah aşkına	OFF
25338	@USER İkinci sayfayı açtım bugün ki konuğu görünce kapattım hemen !	NOT
23648	@USER Fatma Şahini Ziyaret ettin Bütün Çalışmaları İstişare Ettin...	NOT
45222	@USER @USER O kişi Kendisi ve kendi gibi olduğunu bildiğimiz herkesi başa getirdi. Allah kılıcını İmamoğlu ve CHP ile vurdu.      Fakat halen gerek sosyal medyadan gerekse şirket de propagandaya devam ediyor.    Bunların hesabı sorulsun.    Ne kadar Genel Md. Yard. varsa atılmalı.   @USER	OFF
43494	@USER E tabi canım yakın zamanda olacak değil ya😀 93-95 aralığında..	NOT
